SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
575526000123,Aided Primary Schools,資助小學,SI YUAN SCHOOL OF THE PRECIOUS BLOOD,寶血會思源學校,"2 Shing Mun Road, Tsuen Wan, N.T.",新界荃灣城門道2號,114-7-21,114-7-21,22-22-14,22-22-14,830671,830671,825711,825711,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,35906061,35906061,35906064,35906064,http://www.sys.edu.hk,http://www.sys.edu.hk,CATHOLICISM,天主教
543322000223,Aided Primary Schools,資助小學,LST LEUNG KAU KUI PRIMARY SCHOOL (BR),樂善堂梁銶琚學校(分校),"SECOND PRIMARY SCHOOL AREA 101 TIN SHUI WAI, YUEN LONG NEW TERRITORIES",新界元朗天水圍第101區第2小學校舍,113-59-46,113-59-46,22-27-49,22-27-49,817667,817667,836017,836017,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24456880,24456880,24456533,24456533,http://lst-lkkb.edu.hk,http://lst-lkkb.edu.hk,NOT APPLICABLE,不適用
535613000123,Aided Primary Schools,資助小學,PUI KIU PRIMARY SCHOOL,培僑小學,12 FU YEE ROAD SIU SAI WAN CHAI WAN HONG KONG,香港柴灣小西灣富怡道12號,114-15-0,114-15-0,22-15-51,22-15-51,843813,843813,813933,813933,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,28977866,28977866,28977883,28977883,http://www.pkps.edu.hk,http://www.pkps.edu.hk,NOT APPLICABLE,不適用
114758000123,Aided Primary Schools,資助小學,LUI CHEUNG KWONG LUTHERAN PRIMARY SCHOOL,路德會呂祥光小學,ON TING ESTATE TUEN MUN NEW TERRITORIES,新界屯門安定?,113-58-39,113-58-39,22-23-11,22-23-11,815747,815747,827478,827478,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24503128,24503128,24400048,24400048,http://www.lckps.edu.hk,http://www.lckps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513768000223,Aided Primary Schools,資助小學,SAU MAU PING CATHOLIC PRIMARY SCHOOL,秀茂坪天主教小學,PO TAT ESTATE KWUN TONG KOWLOON,九龍觀塘寶達?,114-14-13,114-14-13,22-19-3,22-19-3,842456,842456,819847,819847,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,23484218,23484218,23496359,23496359,http://www.smpcps.edu.hk,http://www.smpcps.edu.hk,CATHOLICISM,天主教
511676000123,Aided Primary Schools,資助小學,CONFUCIAN TAI SHING PRIMARY SCHOOL,孔教學院大成小學,10 TAI SHING STREET WONG TAI SIN KOWLOON,九龍黃大仙大成街10號,114-11-38,114-11-38,22-20-14,22-20-14,838034,838034,822031,822031,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23203301,23203301,23202943,23202943,http://www.taishingprimary.edu.hk,http://www.taishingprimary.edu.hk,CONFUCIANISM,孔教
114707000123,Aided Primary Schools,資助小學,NTW&JWA LEUNG SING TAK PRIMARY SCHOOL,新界婦孺福利會有限公司梁省德學校,TAI YUEN ESTATE PHASE II TAI PO (AREA 16) NEW TERRITORIES,新界大埔大元?,114-10-1,114-10-1,22-27-16,22-27-16,835244.3,835244.3,835010.8,835010.8,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26641223,26641223,26651012,26651012,http://www.taipolst.edu.hk,http://www.taipolst.edu.hk,NOT APPLICABLE,不適用
518441000123,Aided Primary Schools,資助小學,HKTAYYI CHAN LUI CHUNG TAK MEMORIAL SCH,香港道教聯合會圓玄學院陳呂重德紀念學校,KO CHIU ROAD YAU TONG KOWLOON,九龍油塘高超道,114-14-23,114-14-23,22-18-2,22-18-2,842753,842753,817955,817955,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,27099978,27099978,27720311,27720311,http://www.clcts.edu.hk,http://www.clcts.edu.hk,TAOISM,道教
579556000123,Aided Primary Schools,資助小學,"CHINESE METHODIST SCHOOL, TANNER HILL",丹拿山循道學校,4 PAK FUK ROAD NORTH POINT HONG KONG (EXCLUDING OPEN PLAY AREA ON 4/F),香港北角百福道4號(4樓露天操場除外),114-12-19,114-12-19,22-17-27,22-17-27,839182,839182,816867,816867,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25615822,25615822,25615800,25615800,http://www.cmsth.edu.hk,http://www.cmsth.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
136204000121,Aided Primary Schools,資助小學,NORTH POINT METHODIST PRIMARY SCHOOL (A.M.),北角?理小學(上午),19 CHEUNG HONG STREET NORTH POINT HONG KONG,香港北角長康街19號,114-11-45,114-11-45,22-17-21,22-17-21,838227,838227,816702,816702,CO-ED,男女,A.M.,上午,EASTERN,東區,AIDED,資助,PRIMARY,小學,25713599,25713599,25107285,25107285,http://www.npmps.edu.hk,http://www.npmps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
113190000123,Aided Primary Schools,資助小學,SKH CHU YAN PRIMARY SCHOOL,聖公會主恩小學,ESTATE SCHOOL NO 2 KWAI SHING ESTATE KWAI SHING NEW TERRITORIES,新界葵盛葵盛西?第二號校舍,114-7-16,114-7-16,22-21-40,22-21-40,830517,830517,824664,824664,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24201915,24201915,24100695,24100695,http://www.chuyan.edu.hk,http://www.chuyan.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
550400000123,Aided Primary Schools,資助小學,SKH TAK TIN LEE SHIU KEUNG PRIMARY SCH,聖公會德田李兆強小學,NO 3 HING TIN STREET LAM TIN KWUN TONG KOWLOON,九龍觀塘藍田慶田街3號,114-14-13,114-14-13,22-18-39,22-18-39,842467,842467,819103,819103,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,27759338,27759338,27759882,27759882,http://www.skhttlsk.edu.hk,http://www.skhttlsk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115711000223,Aided Primary Schools,資助小學,HO MING PRI SCH SPSD BY SIK SIK YUEN,嗇色園主辦可銘學校,"2 TIN PAK ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES",新界元朗天水圍天柏路2號,114-0-23,114-0-23,22-27-15,22-27-15,818712,818712,834974,834974,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24450101,24450101,24459247,24459247,http://www.homing.edu.hk/,http://www.homing.edu.hk/,"CONFUCIANISM,BUDDHISM & TAOISM",儒釋道三教
530409000123,Aided Primary Schools,資助小學,TIN SHUI WAI METHODIST PRIMARY SCHOOL,天水圍循道?理小學,PHASE 1 AREA 31 TIN SHUI WAI NEW TERRITORIES,新界天水圍三十一區第一期,113-59-54,113-59-54,22-27-35,22-27-35,817886,817886,835587,835587,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24480373,24480373,24480877,24480877,http://www.tswmps.edu.hk,http://www.tswmps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
114715000123,Aided Primary Schools,資助小學,TWGH TANG SHIU KIN PRIMARY SCHOOL,東華三院鄧肇堅小學,ON TING ESTATE TUEN MUN NEW TERRITORIES,新界屯門安定?,113-58-38,113-58-38,22-23-18,22-23-18,815707,815707,827692,827692,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24030311,24030311,24597235,24597235,http://www.twghtskp.edu.hk,http://www.twghtskp.edu.hk,NOT APPLICABLE,不適用
522031000123,Aided Primary Schools,資助小學,BUDDHIST LIM KIM TIAN MEMORIAL PRI SCH,佛教林金殿紀念小學,PHASE 5 KWAI FONG ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌葵芳?第五期,114-7-44,114-7-44,22-21-32,22-21-32,831334,831334,824409,824409,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24221747,24221747,24841419,24841419,http://www.lkt.edu.hk,http://www.lkt.edu.hk,BUDDHISM,佛教
543195000123,Aided Primary Schools,資助小學,S.K.H. YAN LAAP MEMORIAL PRIMARY SCHOOL,聖公會仁立紀念小學,13 SHEUNG KOK STREET KWAI CHUNG NEW TERRITORIES,新界葵涌上角街十三號,114-7-41,114-7-41,22-22-12,22-22-12,831251,831251,825650,825650,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24286600,24286600,24286111,24286111,http://www.ylm.edu.hk,http://www.ylm.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
512060000123,Aided Primary Schools,資助小學,HOLY FAMILY CANOSSIAN SCHOOL,嘉諾撒聖家學校,102 JUNCTION ROAD KOWLOON CITY KOWLOON,九龍九龍城聯合道102號,114-11-14,114-11-14,22-19-52,22-19-52,837336,837336,821349,821349,GIRLS,女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23821035,23821035,23824406,23824406,http://www.hfkc.edu.hk,http://www.hfkc.edu.hk,CATHOLICISM,天主教
115258000123,Aided Primary Schools,資助小學,YCH LAW CHAN CHOR SI PRIMARY SCHOOL,仁濟醫院羅陳楚思小學,29 WU KING ROAD TUEN MUN NEW TERRITORIES,新界屯門湖景路29號,113-57-59,113-57-59,22-22-29,22-22-29,814596,814596,826200,826200,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24413366,24413366,24040289,24040289,http://www.lccs.edu.hk/,http://www.lccs.edu.hk/,NOT APPLICABLE,不適用
115649000123,Aided Primary Schools,資助小學,NG CLAN'S ASSN TAI PAK MEM SCH,吳氏宗親總會泰伯紀念學校,KAM YING COURT MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山錦英苑,114-14-6,114-14-6,22-25-17,22-25-17,842246,842246,831326,831326,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26404033,26404033,26400972,26400972,http://www.taipak.edu.hk,http://www.taipak.edu.hk,NOT APPLICABLE,不適用
513580000123,Aided Primary Schools,資助小學,S.K.H. ST. JAMES' PRIMARY SCHOOL,聖公會聖雅各小學,110 KENNEDY ROAD WAN CHAI HONG KONG,香港灣仔堅尼地道110號,114-10-26,114-10-26,22-16-20,22-16-20,835949.2,835949.2,814829.6,814829.6,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,PRIMARY,小學,25749369,25749369,28348709,28348709,,,PROTESTANTISM / CHRISTIANITY,基督教
115134000123,Aided Primary Schools,資助小學,DR CATHERINE F WOO MEMORIAL SCHOOL,胡素貞博士紀念學校,8 TAK PO STREET CITY ONE SHATIN NEW TERRITORIES,新界沙田第一城得寶街8號,114-12-13,114-12-13,22-23-5,22-23-5,839022,839022,827281,827281,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26468902,26468902,26494296,26494296,http://www.dcfwms.edu.hk,http://www.dcfwms.edu.hk,NOT APPLICABLE,不適用
511552000123,Aided Primary Schools,資助小學,"CHIU SHEUNG SCHOOL, HONG KONG",香港潮商學校,79B POKFULAM ROAD HONG KONG,香港薄扶林道79號B,114-8-9,114-8-9,22-17-1,22-17-1,832052,832052,816091,816091,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25461644,25461644,25172483,25172483,http://www.csshk.edu.hk,http://www.csshk.edu.hk,NOT APPLICABLE,不適用
114634000123,Aided Primary Schools,資助小學,PLK SIU HON-SUM PRIMARY SCHOOL,保良局蕭漢森小學,SUI WO COURT AREA 42A SHATIN NEW TERRITORIES,新界沙田穗禾苑,114-11-42,114-11-42,22-23-36,22-23-36,838125,838125,828232,828232,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26041966,26041966,26062304,26062304,http://www.plkshs.edu.hk,http://www.plkshs.edu.hk,NOT APPLICABLE,不適用
510920000122,Aided Primary Schools,資助小學,PUN U ASSOCIATION WAH YAN PRIMARY SCHOOL (P.M.),番禺會所華仁小學(下午),1F SHIU FAI TERRACE STUBBS ROAD WAN CHAI HONG KONG,香港灣仔司徒拔道肇輝台1號F,114-10-35,114-10-35,22-16-23,22-16-23,836208,836208,814913,814913,BOYS,男,P.M.,下午,WAN CHAI,灣仔區,AIDED,資助,PRIMARY,小學,25742896,25742896,25724970,25724970,http://www.puawyps.edu.hk,http://www.puawyps.edu.hk,CATHOLICISM,天主教
535591000123,Aided Primary Schools,資助小學,PRECIOUS BLOOD PRI SCH (SOUTH HORIZONS),海怡寶血小學,355 AP LEI CHAU BRIDGE ROAD AP LEI CHAU HONG KONG,香港鴨?洲鴨?洲橋道355號,114-8-55,114-8-55,22-14-38,22-14-38,833364,833364,811687,811687,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,AIDED,資助,PRIMARY,小學,25511378,25511378,25807125,25807125,http://www.pbpssh.edu.hk,http://www.pbpssh.edu.hk,CATHOLICISM,天主教
115290000123,Aided Primary Schools,資助小學,HK&KLNKW ASSO SUN FONG CHUNG PRI SCH    ,港九街坊婦女會孫方中小學,"ESTATE PRIMARY SCHOOL NO. 3 FU SHIN ESTATE, PHASE III, AREA 17 TAI PO NEW TERRITORIES",新界大埔第十七區富善?第三期屋?小學第三校舍,114-10-39,114-10-39,22-27-14,22-27-14,836329,836329,834933,834933,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26618896,26618896,26678037,26678037,http://www.sfc.edu.hk/,http://www.sfc.edu.hk/,NOT APPLICABLE,不適用
170194000223,Aided Primary Schools,資助小學,ST STEPHEN'S GIRLS' PRIMARY SCHOOL,聖士提反女子中學附屬小學,33 PARK ROAD HONG KONG,香港柏道三十三號,114-8-41,114-8-41,22-17-2,22-17-2,832945,832945,816115,816115,GIRLS,女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25405088,25405088,25414723,25414723,http://www.ssgps.edu.hk,http://www.ssgps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513474000123,Aided Primary Schools,資助小學,SKH KEI LOK PRIMARY SCHOOL,聖公會基樂小學,ESTATE PRIMARY SCHOOL LOK WAH ESTATE PHASE I NGAU TAU KOK KOWLOON,九龍牛頭角樂華?第一期,114-13-12,114-13-12,22-19-13,22-19-13,840709.8,840709.8,820146.2,820146.2,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,27555611,27555611,27508790,27508790,http://keilok.school.net.hk,http://keilok.school.net.hk,PROTESTANTISM / CHRISTIANITY,基督教
512125000123,Aided Primary Schools,資助小學,CHUN TOK SCHOOL (PRIMARY SECTION),真鐸學校(小學部),171 HAMMER HILL ROAD NKIL 3511 DIAMOND HILL KOWLOON ( INCLUDING HALL BLOCK GYMNASIUM BLOCK PHASE 1 & 2 SECTION A & B BROADING ROOM 1 &2/F),九龍鑽石山斧山道171號,114-12-25,114-12-25,22-20-25,22-20-25,839371.7,839371.7,822353.4,822353.4,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23265111,23265111,23517244,23517244,http://www.cts.edu.hk,http://www.cts.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514837000123,Aided Primary Schools,資助小學,CCC WANCHAI CHURCH KEI TO PRIMARY SCHOOL,中華基督教會灣仔堂基道小學,45 TUNG KUN STREET KOWLOON,九龍東莞街45號,114-10-8,114-10-8,22-18-41,22-18-41,835443,835443,819149,819149,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,27804455,27804455,27712224,27712224,http://keito.school.hk,http://keito.school.hk,PROTESTANTISM / CHRISTIANITY,基督教
518484000123,Aided Primary Schools,資助小學,ISLAMIC DHARWOOD PAU MEMORIAL PRI SCH,伊斯蘭鮑伯濤紀念小學,"TSZ LOK ESTATE, PHASE I TSZ WAN SHAN KOWLOON",九龍慈雲山慈樂?第一期,114-11-49,114-11-49,22-20-59,22-20-59,838329,838329,823395,823395,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23201300,23201300,23226566,23226566,http://www.idpmps.edu.hk/,http://www.idpmps.edu.hk/,ISLAM,伊斯蘭教
115657000123,Aided Primary Schools,資助小學,SACRED HEART OF MARY CATHOLIC PRI SCH,天主教聖母聖心小學,ESTATE PRIMARY SCHOOL FU HENG ESTATE PHASE I AREA 8 TAI PO NEW TERRITORIES,新界大埔富亨?第一期,114-10-18,114-10-18,22-27-26,22-27-26,835742.3,835742.3,835300.4,835300.4,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26606161,26606161,26667048,26667048,http://www.shmcps.edu.hk/,http://www.shmcps.edu.hk/,CATHOLICISM,天主教
515086000123,Aided Primary Schools,資助小學,YUK YIN SCHOOL,育賢學校,JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES,新界上水馬會道,114-7-53,114-7-53,22-30-10,22-30-10,831600,831600,840345,840345,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26729917,26729917,26685879,26685879,http://www.yukyinschool.edu.hk,http://www.yukyinschool.edu.hk,NOT APPLICABLE,不適用
516899000123,Aided Primary Schools,資助小學,HKTA SHUN YEUNG PRIMARY SCHOOL,香港道教聯合會純陽小學,"30 ON CHUN STREET MA ON SHAN, SHATIN NEW TERRITORIES",新界沙田馬鞍山鞍駿街30號,114-13-42,114-13-42,22-25-34,22-25-34,841557,841557,831862,831862,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26422355,26422355,26335202,26335202,http://www.syps.edu.hk/,http://www.syps.edu.hk/,TAOISM,道教
115401000123,Aided Primary Schools,資助小學,LAM TSUEN PUB WONG FOOK LUEN MEM SCH,林村公立黃福鑾紀念學校,TAI WO ESTATE TAI PO NEW TERRITORIES,新界大埔太和?,114-9-48,114-9-48,22-27-2,22-27-2,834881,834881,834569,834569,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26503355,26503355,26568786,26568786,http://www.wfl.edu.hk/,http://www.wfl.edu.hk/,NOT APPLICABLE,不適用
114685000123,Aided Primary Schools,資助小學,KWONG MING SCHOOL,光明學校,ESTATE PRIMARY SCHOOL AND COVERED PLAYGROUND SHUI PIN WAI ESTATE YUEN LONG NEW TERRITORIES,新界元朗水邊圍?,114-1-12,114-1-12,22-26-41,22-26-41,820125.2,820125.2,833925.3,833925.3,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24762616,24762616,24746722,24746722,http://www.kms.edu.hk,http://www.kms.edu.hk,NOT APPLICABLE,不適用
543250000123,Aided Primary Schools,資助小學,ST PATRICK'S CATH PRI SCH (P K VILL RD),聖博德天主教小學(蒲崗村道),178 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道178號,114-12-16,114-12-16,22-20-40,22-20-40,839108,839108,822829,822829,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,22460783,22460783,22460780,22460780,http://www.spcpspkv.edu.hk,http://www.spcpspkv.edu.hk,CATHOLICISM,天主教
115495000123,Aided Primary Schools,資助小學,YL PUB MID SCH ALUMNI ASSN PRI SCH,元朗公立中學校友會小學,2 TOWN PARK ROAD NORTH YUEN LONG NEW TERRITORIES,新界元朗公園北路2號,114-1-14,114-1-14,22-26-27,22-26-27,820177,820177,833485,833485,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24750328,24750328,24747289,24747289,http://www.ylaps.edu.hk/,http://www.ylaps.edu.hk/,NOT APPLICABLE,不適用
513750000123,Aided Primary Schools,資助小學,SAN WUI COMMERCIAL SOCIETY SCHOOL,新會商會學校,1 KUI IN FONG SHEUNG WAN HONG KONG,香港上環居賢坊1號,114-8-56,114-8-56,22-17-2,22-17-2,833387,833387,816117,816117,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25465712,25465712,25405830,25405830,http://www.swcss.edu.hk,http://www.swcss.edu.hk,NOT APPLICABLE,不適用
510904000223,Aided Primary Schools,資助小學,METHODIST SCHOOL,循道學校,12 WYLIE ROAD KOWLOON (INCLUDING ROOF PLAYGROUNDS AT 4/F AND 5/F),九龍衛理道12號(包括4樓及5樓天台操場),114-10-36,114-10-36,22-18-31,22-18-31,836257,836257,818841,818841,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,39762200,39762200,27711422,27711422,http://www.kmsch.edu.hk,http://www.kmsch.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115819000123,Aided Primary Schools,資助小學,SKH WEI LUN PRIMARY SCHOOL,聖公會偉倫小學,"AREA 13, DISCOVERY BAY LANTAU ISLAND NEW TERRITORIES",新界大嶼山愉景灣第十三區,114-0-44,114-0-44,22-18-1,22-18-1,819310,819310,817946,817946,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,PRIMARY,小學,29878608,29878608,29871978,29871978,http://www.skhweilun.edu.hk,http://www.skhweilun.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
540200000123,Aided Primary Schools,資助小學,PLK HORIZON EAST PRIMARY SCHOOL,保良局志豪小學,3 HING FU STREET TUEN MUN NEW TERRITORIES,新界屯門興富街3號,113-57-59,113-57-59,22-24-41,22-24-41,814610,814610,830234,830234,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,27020707,27020707,27027772,27027772,http://www.plkheps.edu.hk,http://www.plkheps.edu.hk,NOT APPLICABLE,不適用
539953000123,Aided Primary Schools,資助小學,FANLING ASSEMBLY OF GOD CHURCH PRI SCH,基督教粉嶺神召會小學,2 WO MING LANE FANLING NEW TERRITORIES,新界粉嶺和鳴里2號,114-8-32,114-8-32,22-29-4,22-29-4,832704,832704,838317,838317,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,29479966,29479966,29479922,29479922,http://www.fagps.edu.hk,http://www.fagps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115460000123,Aided Primary Schools,資助小學,SHA TAU KOK CENTRAL PRIMARY SCHOOL      ,沙頭角中心小學,SHA TAU KOK HUI SHA TAU KOK NEW TERRITORIES,新界沙頭角沙頭角墟,114-13-24,114-13-24,22-32-48,22-32-48,841054,841054,845202,845202,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26749080,26749080,26592055,26592055,http://www.stkcps.edu.hk/,http://www.stkcps.edu.hk/,NOT APPLICABLE,不適用
514926000123,Aided Primary Schools,資助小學,WONG TAI SIN CATHOLIC PRIMARY SCHOOL,黃大仙天主教小學,102 CHING TAK STREET WONG TAI SIN KOWLOON,九龍黃大仙正德街102號,114-11-38,114-11-38,22-20-27,22-20-27,838026,838026,822430,822430,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,"23208367, 23255316","23208367, 23255316",23208620,23208620,http://www.e-wong.edu.hk,http://www.e-wong.edu.hk,CATHOLICISM,天主教
535800000123,Aided Primary Schools,資助小學,LOK WAH CATHOLIC PRIMARY SCHOOL,樂華天主教小學,81 CHUN WAH ROAD KWUN TONG KOWLOON,九龍觀塘振華道八十一號,114-13-18,114-13-18,22-19-18,22-19-18,840887,840887,820307,820307,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,27585767,27585767,27583258,27583258,http://www.lwcps.edu.hk,http://www.lwcps.edu.hk,CATHOLICISM,天主教
510955000123,Aided Primary Schools,資助小學,SKH LING OI PRIMARY SCHOOL,聖公會靈愛小學,15 MA MIU ROAD YUEN LONG NEW TERRITORIES,新界元朗媽廟路15號,114-1-17,114-1-17,22-26-45,22-26-45,820277,820277,834062,834062,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24774109,24774109,24741700,24741700,http://www.lingoi.edu.hk/,http://www.lingoi.edu.hk/,PROTESTANTISM / CHRISTIANITY,基督教
554596000123,Aided Primary Schools,資助小學,TSANG MUI MILLENNIUM SCHOOL,曾梅千禧學校,1 CHING SHING ROAD SHEUNG SHUI NEW TERRITORIES,新界上水清城路1號,114-7-31,114-7-31,22-29-37,22-29-37,830954,830954,839350,839350,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26703111,26703111,26707117,26707117,http://www.tmms.edu.hk,http://www.tmms.edu.hk,NOT APPLICABLE,不適用
